Date,SPY,TLT,IEF,GLD,VNQ,DBC
2021-11-19,420.9658,177.876,131.7522,209.1051,177.0527,18.4179
2021-11-22,420.6824,178.9579,132.106,208.8851,178.4719,18.4324
2021-11-23,419.3958,179.5032,132.3183,207.7091,177.1585,18.2524
2021-11-24,422.273,180.1862,132.5224,206.5372,180.523,18.1081
2021-11-25,424.186,180.2897,132.6537,207.123,181.0254,18.4701
2021-11-26,429.3908,177.6293,131.9147,204.8816,181.046,18.4175
2021-11-29,429.4255,180.2364,132.4559,206.1844,180.734,18.5845
2021-11-30,428.376,180.4912,132.1748,205.7738,179.9061,18.5908
2021-12-01,427.1239,179.8684,132.0104,205.4067,178.5049,18.5594
2021-12-02,432.0983,179.7101,132.2778,206.1906,179.8645,18.7757
2021-12-03,432.6885,179.09,132.0615,203.298,179.8839,18.9685
2021-12-06,427.9184,176.7574,131.5991,202.0105,178.0839,18.7889
2021-12-07,429.97,175.9994,131.2877,201.7652,179.2389,18.831
2021-12-08,430.1909,176.4536,131.5851,202.7818,178.9905,18.8033
2021-12-09,423.5867,177.787,132.095,205.0924,176.0822,18.6701
2021-12-10,425.1862,176.3876,131.8834,201.8874,177.8834,18.7364
2021-12-13,419.3149,178.4294,132.5342,199.9223,176.0518,18.6797
2021-12-14,421.6615,177.9028,132.4046,197.4953,177.5455,18.8016
2021-12-15,421.4915,177.5834,132.6314,197.4832,177.5831,18.8606
2021-12-16,423.0456,177.7547,132.6811,196.9061,178.1581,18.8792
2021-12-17,420.6976,178.9523,132.9587,196.4056,177.8753,18.8428
2021-12-20,417.7731,177.4849,132.4632,194.3271,176.4189,18.6587
2021-12-21,415.7194,176.1897,131.9017,192.5019,174.3605,18.6912
2021-12-22,415.7624,175.5451,131.8312,193.1726,174.1165,18.7317
2021-12-23,420.3698,173.0028,131.026,193.0062,176.7948,19.1091
2021-12-24,422.7665,172.0558,130.6908,192.1672,177.468,19.2765
2021-12-27,429.1951,171.4491,130.61,193.9317,179.8585,19.6126
2021-12-28,433.0342,172.3146,131.0963,194.7693,180.855,19.6372
2021-12-29,436.8884,171.8401,130.9731,196.7618,181.9659,19.7403
2021-12-30,432.8573,172.2892,131.1653,194.9571,179.2023,19.6215
2021-12-31,431.5371,170.1171,130.4599,196.5788,176.9657,19.7877
2022-01-03,437.0005,170.7274,130.6297,198.1969,179.9954,19.9151
2022-01-04,434.5565,170.4485,130.6412,198.5505,177.9018,19.9531
2022-01-05,434.4102,170.2523,130.4902,197.8709,178.5193,19.8337
2022-01-06,434.9298,169.4795,130.3261,199.7285,178.7814,19.9563
2022-01-07,432.5965,172.5445,131.0595,200.4957,179.0776,19.7543
2022-01-10,428.5334,173.6118,131.3469,206.1207,177.5276,19.9344
2022-01-11,429.6134,173.8584,131.4884,206.1361,178.0458,19.8491
2022-01-12,430.1643,176.2876,132.3459,207.3195,177.9114,19.6103
2022-01-13,437.3464,175.3214,131.972,204.4751,181.1273,19.6478
2022-01-14,439.368,172.1285,131.1158,203.1437,180.865,19.8309
2022-01-17,436.9234,172.4306,131.05,204.2023,180.579,19.3212
2022-01-18,436.8955,171.6735,131.1251,203.7143,181.146,19.3414
2022-01-19,437.6386,171.2826,131.0682,203.1171,177.7527,18.9241
2022-01-20,439.3506,172.8482,131.3723,204.1737,179.4653,18.8759
2022-01-21,449.0008,173.4158,131.4716,203.6678,184.8088,18.9675
2022-01-24,455.141,172.607,131.0603,203.7317,186.8599,19.2512
2022-01-25,457.6565,172.9918,131.4548,203.2315,187.9538,19.3472
2022-01-26,454.107,174.4661,131.6894,202.3137,175.1528,19.1363
2022-01-27,455.97,174.3832,131.7443,203.4038,176.4623,19.2506
2022-01-28,456.9001,174.3852,131.7261,204.5515,176.3359,19.4816
2022-01-31,461.2208,176.2043,132.6284,206.1284,185.2928,19.1913
2022-02-01,450.4035,175.0328,132.2061,206.918,183.0876,19.1058
2022-02-02,449.3606,175.6295,132.2389,208.6172,184.5445,18.9437
2022-02-03,441.0834,175.2816,131.9529,209.4828,180.1309,18.8069
2022-02-04,439.9015,173.3923,131.3654,208.8493,179.1383,18.9902
2022-02-07,449.3598,173.9656,131.7812,209.486,181.5482,19.3953
2022-02-08,449.5772,175.0549,132.2239,211.0319,183.0476,19.3897
2022-02-09,462.0906,179.6308,133.4853,210.2828,188.1516,19.3224
2022-02-10,459.7085,179.0964,133.2106,211.3189,182.9349,19.6179
2022-02-11,457.3215,179.3275,132.9612,207.6587,183.1376,19.4604
2022-02-14,467.7573,180.3527,133.0577,205.2337,186.6373,19.4743
2022-02-15,459.9407,182.021,133.6292,206.7506,185.8327,19.3802
2022-02-16,468.0246,184.6644,134.1226,206.6198,187.1697,19.559
2022-02-17,468.3733,184.1017,134.0529,203.006,180.8626,19.3273
2022-02-18,465.5899,183.9026,134.3486,204.2511,179.4846,19.3785
2022-02-21,466.332,181.8358,133.9641,201.46,179.9107,19.4847
2022-02-22,467.863,181.63,133.8773,201.2296,181.6733,19.4809
2022-02-23,453.2802,178.7999,132.7846,200.0773,176.584,19.4327
2022-02-24,465.5531,179.6858,132.9878,198.4932,183.0505,19.7015
2022-02-25,469.1693,181.2021,133.4181,197.0609,187.5775,19.5994
2022-02-28,460.9242,179.4457,132.806,196.0026,184.8736,19.4229
2022-03-01,448.9712,178.6536,132.5478,193.8192,180.3716,19.1085
2022-03-02,449.4542,178.3733,132.4096,193.0019,177.126,18.928
2022-03-03,447.2056,178.036,132.3616,193.0462,179.3786,18.8487
2022-03-04,442.2766,177.8362,132.3453,191.8376,175.7385,18.9161
2022-03-07,442.7927,180.8602,133.2526,193.291,175.8272,18.461
2022-03-08,441.7726,180.4151,132.9945,193.5646,175.7802,18.6055
2022-03-09,438.9941,179.1096,132.7185,194.2614,174.2899,18.8639
2022-03-10,430.5566,178.5971,132.4008,192.8558,173.9413,18.6047
2022-03-11,422.1769,185.788,134.1331,196.1275,173.4747,18.1007
2022-03-14,413.7837,185.5019,134.0241,196.6126,171.2852,18.1221
2022-03-15,416.4712,186.1122,134.4186,196.8545,172.9506,18.279
2022-03-16,411.1147,186.3388,134.535,196.7246,169.1714,18.0986
2022-03-17,413.5116,185.8811,134.3519,195.4949,170.7373,18.0462
2022-03-18,412.0935,186.8351,134.6134,195.1087,170.2089,17.9922
2022-03-21,411.1703,185.6966,134.1107,194.2686,168.7019,18.2391
2022-03-22,409.3103,186.9074,134.0868,197.3584,170.1264,18.3242
2022-03-23,405.6106,182.0253,132.6853,197.0983,168.5401,18.7898
2022-03-24,407.3132,181.3758,132.3661,197.8034,167.8982,18.8242
2022-03-25,407.1059,183.4261,133.2356,199.4693,167.3842,18.7015
2022-03-28,410.7916,184.2932,133.3978,201.0492,168.0991,18.985
2022-03-29,407.0535,183.0746,132.9564,198.0371,163.4001,18.6227
2022-03-30,409.344,183.9726,133.3862,192.6805,164.1263,18.1185
2022-03-31,407.9468,183.3338,133.1816,192.1418,165.3638,18.124
2022-04-01,406.2054,182.028,132.8832,189.4966,166.8112,17.6312
2022-04-04,408.6808,180.7143,132.2635,191.4349,166.3566,17.9804
2022-04-05,414.6045,173.6511,130.0264,187.466,166.1518,18.4178
2022-04-06,412.7268,171.3251,129.3974,185.3674,163.4873,18.273
2022-04-07,405.128,167.5152,128.1348,183.6975,159.585,18.522
2022-04-08,396.9653,166.1999,127.641,183.4481,157.6469,18.3437
2022-04-11,392.2695,164.2785,127.173,184.5209,156.1389,18.3533
2022-04-12,394.585,167.2137,127.8236,185.1645,157.4734,18.2232
2022-04-13,390.7128,166.3271,127.1841,183.604,157.0115,18.339
2022-04-14,388.3527,163.2869,126.4629,181.1793,155.4011,18.3555
2022-04-15,371.0827,160.4665,125.324,180.0523,149.2108,18.0101
2022-04-18,370.3534,163.9611,126.1786,178.7849,150.4677,17.7917
2022-04-19,372.0779,166.1731,126.6116,179.6355,152.4647,17.6333
2022-04-20,371.2109,168.2661,127.5634,179.6449,156.6232,17.3994
2022-04-21,371.1754,167.8465,127.353,179.5287,155.7373,17.98
2022-04-22,366.9974,163.1116,126.1391,179.3208,151.9959,18.3047
2022-04-25,365.1995,163.1185,126.2234,181.8175,146.3779,18.156
2022-04-26,371.6775,166.644,127.3949,183.1383,147.8667,18.0407
2022-04-27,376.5554,166.9612,127.5686,182.8252,149.9586,18.1908
2022-04-28,365.0951,165.4059,127.0944,182.5303,146.8273,17.922
2022-04-29,364.1656,166.0407,127.3424,183.6316,142.3119,17.7613
2022-05-02,366.3363,166.2252,127.2974,176.2962,143.2268,17.2496
2022-05-03,367.2807,164.0528,126.4586,175.4709,142.2195,17.3125
2022-05-04,367.0199,165.8427,126.7575,175.8788,143.0479,17.0831
2022-05-05,363.1319,165.9541,126.6026,176.8774,142.2165,17.0806
2022-05-06,356.822,166.338,126.3633,176.6192,140.3261,16.7813
2022-05-09,353.13,166.0498,126.5266,176.5426,140.0216,16.5902
2022-05-10,350.1112,166.4963,126.4818,174.7693,137.4302,16.5186
2022-05-11,352.4111,163.2027,125.7226,172.7828,136.2669,16.7548
2022-05-12,350.1246,162.9394,125.8166,172.8785,135.4188,16.4512
2022-05-13,352.0823,166.3255,126.8104,172.8501,136.815,16.3413
2022-05-16,365.9511,169.571,127.8438,175.0863,142.9039,16.7842
2022-05-17,366.23,168.493,127.5477,174.9444,142.651,16.7633
2022-05-18,361.5684,168.2595,127.3937,173.6316,140.6691,16.3806
2022-05-19,360.8088,168.7864,128.1218,176.2684,141.6302,16.6194
2022-05-20,359.3346,169.5198,127.8201,177.2977,140.7247,16.758
2022-05-23,354.7483,167.6977,127.461,174.1508,138.3304,16.6408
2022-05-24,358.0797,169.5351,128.2078,177.1857,140.7409,16.6748
2022-05-25,362.1635,169.2799,128.3431,179.2702,143.0362,16.6526
2022-05-26,357.462,168.0627,127.9999,178.7939,139.775,16.5881
2022-05-27,348.7399,164.9558,127.0935,174.8568,134.7983,16.4804
2022-05-30,351.1061,164.525,126.9504,173.6909,134.3636,16.5232
2022-05-31,353.0455,164.2844,126.8914,174.5865,134.1841,15.9722
2022-06-01,347.3776,163.141,126.5044,175.6604,134.3352,16.0402
2022-06-02,339.1308,164.3045,126.8755,175.42,131.4638,15.7374
2022-06-03,343.1874,164.1539,126.7721,175.2193,131.8857,15.6118
2022-06-06,339.7486,164.0477,127.0899,175.8208,130.4448,15.282
2022-06-07,339.039,165.2273,127.1778,176.8459,131.1302,15.2955
2022-06-08,338.0957,163.2255,126.4623,179.1735,129.363,15.5136
2022-06-09,338.4957,165.0381,126.6577,177.1686,129.7755,15.3323
2022-06-10,332.9801,163.5627,126.3275,176.4162,127.8877,15.3919
2022-06-13,339.21,164.585,126.8712,179.3757,128.6384,15.489
2022-06-14,340.7833,165.1732,127.1196,179.9023,125.7479,15.6009
2022-06-15,342.2338,162.2423,126.4366,180.2573,125.7264,15.9077
2022-06-16,339.7081,161.4193,126.3434,179.5294,124.8419,16.1231
2022-06-17,342.429,163.4327,126.4795,178.5014,125.3888,15.955
2022-06-20,327.7674,160.2788,125.6488,178.2914,117.1684,15.6779
2022-06-21,330.0535,162.0507,125.994,175.6145,117.7953,15.5025
2022-06-22,334.1077,161.0562,125.6369,176.1359,120.0685,15.7834
2022-06-23,337.016,157.6523,124.335,177.6863,119.3421,16.0961
2022-06-24,331.0242,157.7043,123.9783,177.8319,117.3404,16.1397
2022-06-27,337.736,159.0479,124.1599,177.6816,119.0535,16.0228
2022-06-28,349.9751,160.969,124.5198,179.1249,123.6362,16.096
2022-06-29,342.6195,159.9005,123.8474,178.9541,121.1426,16.0055
2022-06-30,343.9593,159.8769,124.1699,180.0586,122.1241,16.0048
2022-07-01,348.1313,160.4525,124.3132,178.6194,123.0864,16.1566
2022-07-04,348.6126,160.1664,124.231,179.5486,123.5717,16.2102
2022-07-05,346.3693,160.474,123.6885,179.8162,125.7896,16.162
2022-07-06,338.707,158.7477,123.2838,179.7226,123.6297,16.1341
2022-07-07,325.4935,154.8414,122.1834,176.9792,119.3861,15.9227
2022-07-08,317.2284,153.551,121.7174,175.2086,114.1123,15.681
2022-07-11,319.6059,153.9969,121.8853,174.1847,113.9872,15.65
2022-07-12,326.733,156.2443,122.6404,175.3731,116.1662,15.7956
2022-07-13,328.2817,157.756,123.1965,173.7009,115.7053,15.5833
2022-07-14,323.912,155.9693,122.6101,171.139,113.2506,15.1816
2022-07-15,331.0603,158.3526,123.313,171.8011,116.6522,15.2955
2022-07-18,337.2414,158.3001,123.3581,171.3175,118.6277,15.3045
2022-07-19,335.936,156.3288,122.4046,169.9519,117.3703,14.9872
2022-07-20,334.8394,154.7033,121.9332,169.3905,115.2069,14.9506
2022-07-21,327.229,153.124,121.5046,170.8611,111.9192,15.0123
2022-07-22,329.7302,153.5049,121.5154,172.2872,111.5422,14.9996
2022-07-25,327.3698,151.068,120.5722,173.5379,110.3192,15.2671
2022-07-26,326.6131,149.6605,120.2494,172.8191,110.3228,15.2568
2022-07-27,328.8455,149.7966,120.3902,173.0962,110.0735,15.2987
2022-07-28,319.7733,148.1661,119.876,174.2432,109.3653,15.082
2022-07-29,320.8777,147.8494,119.7152,175.2512,109.6867,15.1105
2022-08-01,321.5071,149.3682,120.1466,176.8232,109.6377,14.9522
2022-08-02,321.5068,149.1581,119.9369,177.5869,109.6604,15.1359
2022-08-03,317.4028,149.1491,119.7524,176.9433,107.2972,14.9293
2022-08-04,311.6496,148.15,119.4569,176.6231,105.5673,14.8511
2022-08-05,309.7081,152.2733,120.6311,178.203,106.6991,14.6098
2022-08-08,310.473,152.0823,120.4648,178.5398,105.5063,14.6807
2022-08-09,310.1219,152.1956,120.4059,178.1799,105.3908,14.6909
2022-08-10,313.8903,150.4879,120.0673,176.585,107.1132,14.8331
2022-08-11,316.9502,152.882,120.8516,178.3042,108.4684,14.8449
2022-08-12,317.8652,152.8328,120.7975,179.3196,106.6433,14.9976
2022-08-15,318.3261,152.3639,120.5294,177.671,107.4762,14.8655
2022-08-16,316.4145,150.8852,119.9593,176.5156,106.4551,14.824
2022-08-17,316.4215,151.0643,119.5149,176.232,105.9821,14.4854
2022-08-18,306.3962,149.2589,118.8307,175.2242,102.493,14.3468
2022-08-19,305.5609,148.5263,118.3411,171.9978,103.4032,14.3521
2022-08-22,304.5999,149.1587,118.3872,173.5839,102.276,14.5308
2022-08-23,304.3059,147.9697,117.9801,172.1275,102.9497,14.5097
2022-08-24,299.778,147.3173,117.7223,172.5908,101.5372,14.3416
2022-08-25,301.2813,146.9941,117.4009,171.1634,101.2358,14.3242
2022-08-26,299.2437,146.0045,116.7721,169.2408,100.0218,14.1219
2022-08-29,297.3792,146.3774,117.5379,171.6094,100.5102,14.144
2022-08-30,300.384,144.3257,116.3531,169.6562,102.3666,14.5546
2022-08-31,303.0197,145.4262,117.0512,170.4973,103.7268,14.7162
2022-09-01,301.618,146.9416,117.4406,171.6113,104.5951,14.7524
2022-09-02,303.0456,146.9468,117.5816,172.3689,104.1794,14.8958
2022-09-05,304.9024,148.1199,117.8301,175.092,104.1412,15.0581
2022-09-06,308.1581,147.2049,117.5798,174.6813,104.4968,15.2711
2022-09-07,308.8041,147.8382,117.7979,174.8384,103.6577,15.4947
2022-09-08,301.6702,149.8662,118.2237,176.5668,103.0581,15.2687
2022-09-09,303.129,150.7988,118.6999,177.7936,101.0072,15.4254
2022-09-12,303.9462,152.7642,118.8563,176.9957,101.5208,15.2672
2022-09-13,300.2966,149.6134,117.595,177.6848,99.8678,15.5669
2022-09-14,300.7134,150.709,117.8071,178.4467,99.7936,15.6914
2022-09-15,301.7879,149.3133,117.3638,177.6438,98.6562,15.8697
2022-09-16,303.4944,148.8186,117.4597,181.6326,99.034,16.1211
2022-09-19,298.2453,148.195,117.1973,178.4923,97.9507,15.6727
2022-09-20,305.3265,150.3929,117.9883,180.2922,102.137,15.8919
2022-09-21,303.7722,149.3348,117.1713,180.6335,102.017,15.8613
2022-09-22,303.199,149.1477,117.961,183.1125,103.1387,15.8289
2022-09-23,301.4287,148.2549,117.6858,180.9404,102.0185,15.8324
2022-09-26,305.4224,151.9269,118.426,180.8154,102.4376,16.1325
2022-09-27,309.1569,153.8685,119.0358,179.5131,103.5571,15.9796
2022-09-28,314.8257,154.9737,119.3873,178.4553,103.7789,15.9928
2022-09-29,316.5955,154.5252,119.4004,179.9502,104.7121,16.2164
2022-09-30,317.6705,154.4803,119.425,179.2969,104.4984,16.231
2022-10-03,321.1489,157.961,120.4648,179.3749,106.8558,16.2269
2022-10-04,313.2077,155.3399,119.7705,181.1755,105.1668,16.1325
2022-10-05,313.2164,157.7309,120.3491,183.0695,106.1882,15.9552
2022-10-06,316.8122,156.8355,120.3204,181.1818,105.9168,15.8236
2022-10-07,319.4685,159.7696,121.0179,182.4508,105.8824,15.751
2022-10-10,318.9153,159.7805,121.1623,182.1377,104.7042,15.6746
2022-10-11,318.6734,159.5724,121.2443,182.0344,104.6475,15.7956
2022-10-12,317.2741,158.612,120.875,184.5737,104.5235,15.9629
2022-10-13,315.9131,155.3013,120.0073,182.5917,102.9227,15.8998
2022-10-14,352.9028,162.0325,121.9385,184.0388,112.4864,16.4234
2022-10-17,351.5134,159.8912,121.5005,180.8807,111.0565,16.255
2022-10-18,356.7241,158.9553,121.088,181.4445,114.0185,16.4389
2022-10-19,352.3467,158.2913,121.1832,183.6335,112.1142,16.3626
2022-10-20,354.5088,158.9349,121.3237,183.0461,112.4671,16.6249
2022-10-21,354.2041,159.1829,121.3372,183.5591,113.242,16.9023
2022-10-24,353.4823,158.6557,121.3191,184.0362,112.5411,16.7921
2022-10-25,342.7628,156.73,120.7448,183.0879,108.5995,16.5664
2022-10-26,334.9846,154.8538,120.0982,182.6025,105.7161,16.6789
2022-10-27,337.7811,154.9028,120.0378,182.097,106.5651,16.6153
2022-10-28,334.7667,154.2722,120.0146,181.5943,106.1579,16.6363
2022-10-31,334.1991,155.8442,120.4725,183.3169,106.4703,16.5153
2022-11-01,329.8376,153.2633,119.8654,184.8059,105.185,16.5343
2022-11-02,326.2439,152.0473,119.4957,186.408,104.9108,16.6001
2022-11-03,318.2644,149.0676,118.835,186.4371,101.8922,16.7403
2022-11-04,316.8625,148.6585,118.7676,185.2628,101.4312,16.4536
2022-11-07,308.2425,147.7835,118.8706,184.9258,98.6895,16.624
2022-11-08,312.1528,145.9425,118.6759,186.8126,100.2023,16.7379
2022-11-09,305.1896,145.3774,118.6607,188.8129,99.8106,16.6105
2022-11-10,302.9296,144.4749,118.3725,190.6709,99.5921,16.5904
2022-11-11,299.4566,142.2089,117.4323,191.0937,98.7492,16.5508
2022-11-14,304.7413,143.5132,117.8154,191.9375,100.552,16.7267
2022-11-15,306.4522,142.4928,117.5006,194.3079,101.0273,17.8159
2022-11-16,315.1017,144.2021,118.0888,191.2958,103.5731,17.6362
2022-11-17,321.4198,144.0004,118.1844,190.6759,104.2844,17.949
2022-11-18,316.1898,141.7207,117.3407,188.7525,102.9189,17.9545
2022-11-21,319.0836,141.3132,117.5107,188.3754,103.2285,17.9674
2022-11-22,319.9432,141.3423,117.3192,185.9,103.7526,17.7928
2022-11-23,317.0709,140.0842,116.8436,185.7029,103.0822,17.8899
2022-11-24,317.1491,139.4439,116.4227,189.4628,103.5405,18.1572
2022-11-25,317.95,139.2712,116.4106,188.4097,104.8883,18.0248
2022-11-28,318.3638,139.6826,116.5581,187.2754,105.4502,17.9347
2022-11-29,322.8999,137.5543,116.0255,187.4817,105.7416,18.2134
2022-11-30,324.4757,138.4625,116.3166,188.8172,106.8736,18.4218
2022-12-01,317.9937,136.1815,115.2195,188.3794,104.0873,18.5265
2022-12-02,323.249,136.7876,115.361,188.9855,105.5814,18.5053
2022-12-05,319.7758,136.855,115.5105,190.3315,104.5236,18.584
2022-12-06,317.7646,135.9949,116.6384,192.4128,104.9337,18.3225
2022-12-07,320.3269,136.3112,116.7135,193.194,105.2248,18.3807
2022-12-08,321.2776,138.8012,117.3483,193.6541,106.1198,18.1044
2022-12-09,320.6423,137.1321,117.0166,194.8319,105.9852,17.7365
2022-12-12,318.2082,137.1264,117.088,191.9445,105.4722,17.4597
2022-12-13,315.6803,137.4236,117.2461,198.2956,104.7136,16.9434
2022-12-14,318.9417,139.0852,117.8116,199.5218,106.1436,17.0586
2022-12-15,320.6636,138.4909,117.3284,199.0225,105.9193,17.2785
2022-12-16,320.7727,138.7207,117.5022,195.7914,107.6362,17.0428
2022-12-19,322.1676,138.6169,117.4402,195.1559,108.1595,18.0269
2022-12-20,325.7441,138.7776,117.4571,194.1875,108.1667,18.2106
2022-12-21,326.0767,139.1107,117.4634,193.7513,107.7246,18.2264
2022-12-22,326.7849,137.6202,117.1212,194.2844,107.447,18.637
2022-12-23,327.9371,136.8966,117.0453,191.7861,106.3463,18.5957
2022-12-26,326.1519,136.9232,117.0962,193.0039,106.8985,18.6567
2022-12-27,318.1776,136.5269,116.8004,190.024,103.7596,18.5379
2022-12-28,313.389,135.391,116.5166,191.5304,102.125,18.4896
2022-12-29,313.0401,134.3006,116.261,191.424,102.3603,18.4937
2022-12-30,311.5946,132.804,115.7401,188.8979,99.5425,18.4679
2023-01-02,320.0309,134.5229,116.3074,191.495,101.9825,18.4254
2023-01-03,318.141,133.4604,116.1801,191.5675,101.1356,18.6337
2023-01-04,318.4148,134.396,116.5238,189.7066,101.6538,18.764
2023-01-05,316.1915,135.2169,116.6753,191.6589,101.096,18.6382
2023-01-06,316.2068,134.5446,116.2451,192.8013,101.0789,18.9416
2023-01-09,314.8842,135.0841,116.2702,193.9155,103.1907,18.9283
2023-01-10,317.3144,135.6775,116.393,190.0459,103.1525,18.667
2023-01-11,317.2457,134.2285,115.8237,189.9009,102.9382,18.6445
2023-01-12,310.5587,133.0296,115.7409,187.6466,101.4076,18.4832
2023-01-13,310.2745,133.5607,115.8687,189.9408,102.4768,18.4041
2023-01-16,312.8463,133.3124,115.8491,194.5068,102.7568,18.6104
2023-01-17,312.191,132.1625,115.5587,194.5907,104.0858,18.8929
2023-01-18,313.3516,131.8997,115.5695,194.5168,103.9457,19.0662
2023-01-19,314.2333,131.1706,115.4286,194.7009,103.7511,19.1661
2023-01-20,315.7209,125.961,113.7666,190.9979,103.1315,19.3114
2023-01-23,310.5022,125.6644,113.5823,188.4587,101.1046,19.3075
2023-01-24,311.9267,125.6815,113.4844,188.7481,97.5229,19.1606
2023-01-25,312.63,125.3938,113.2941,187.659,97.6522,18.9926
2023-01-26,315.7482,124.9796,113.1677,186.9783,98.0115,19.1139
2023-01-27,315.1685,125.4595,113.1706,183.3416,96.7409,18.7372
2023-01-30,315.2501,125.1256,112.8185,182.9124,97.0635,18.749
2023-01-31,310.458,125.4588,112.8287,183.6314,95.6767,18.3447
2023-02-01,316.4181,124.6674,112.6093,180.2266,98.4915,18.064
2023-02-02,314.3488,125.1661,112.5992,181.0815,98.8774,17.8981
2023-02-03,319.6583,124.3724,112.3763,180.5567,100.8703,18.0858
2023-02-06,318.9873,124.1204,112.1402,180.0838,101.1528,17.8864
2023-02-07,318.8518,124.0463,112.0523,163.1411,101.1396,16.9551
2023-02-08,321.9345,125.5158,112.3325,161.2885,102.5004,16.7471
2023-02-09,324.1138,125.6479,112.2988,161.6898,103.4129,16.7277
2023-02-10,320.9146,126.6624,112.8061,162.3704,101.9366,16.7299
2023-02-13,316.4251,127.3906,113.0865,161.6273,101.9794,16.8177
2023-02-14,317.4939,128.1188,113.0846,161.3508,104.0613,16.9799
2023-02-15,319.3935,130.0371,113.7546,163.8826,105.6979,16.3995
2023-02-16,320.9239,131.8386,114.2034,165.2171,107.3843,16.4484
2023-02-17,323.3023,131.4053,114.2067,164.5616,107.7433,16.3865
2023-02-20,325.8077,131.3932,114.1725,158.6816,108.2936,16.3258
2023-02-21,334.2726,129.1845,113.472,158.3396,111.4776,16.6823
2023-02-22,326.685,130.23,113.6359,158.93,109.9192,16.7529
2023-02-23,326.2196,130.9072,113.8316,158.662,111.2619,16.2931
2023-02-24,326.9635,131.8262,113.7461,157.8268,111.1283,16.1463
2023-02-27,328.1525,131.6012,113.6805,158.3276,111.9836,16.316
2023-02-28,327.9778,132.0029,113.8221,159.4898,112.657,16.3892
2023-03-01,324.0914,132.288,113.8653,160.873,112.2596,16.4673
2023-03-02,327.5699,131.9442,113.8907,160.7248,113.6169,16.5427
2023-03-03,330.4477,132.1765,113.8807,160.9191,113.756,16.433
2023-03-06,334.8531,131.7756,113.8576,161.4523,114.8393,16.6926
2023-03-07,338.3966,131.2816,113.7577,161.8704,115.5743,16.9273
2023-03-08,339.4667,132.6887,114.199,162.648,116.0479,17.0416
2023-03-09,338.8424,133.571,114.5901,162.5222,113.7874,17.1131
2023-03-10,334.8493,134.4956,114.7647,161.079,112.4633,16.8654
2023-03-13,336.3243,133.557,114.2486,160.8993,111.6949,16.9406
2023-03-14,340.5096,133.2187,114.1985,160.739,114.2614,17.0232
2023-03-15,339.6196,133.8198,114.4254,161.1636,115.3008,16.8757
2023-03-16,349.9334,133.5264,114.4277,161.4606,118.5209,17.0894
2023-03-17,347.052,133.0452,114.314,161.1328,116.4059,16.9822
2023-03-20,348.3058,132.0844,114.1064,160.0423,115.677,17.0205
2023-03-21,344.8922,131.7481,113.9083,160.2466,115.3384,17.41
2023-03-22,343.1825,131.5759,113.7598,164.4529,112.968,17.6116
2023-03-23,345.2504,131.3313,113.7929,165.8351,113.193,17.4161
2023-03-24,346.9566,132.0877,114.1029,165.8396,113.5013,17.4159
2023-03-27,350.6346,132.9632,114.1282,164.921,115.3966,17.172
2023-03-28,356.6596,131.9535,113.8387,164.1802,116.8552,17.3872
2023-03-29,352.0255,133.7006,114.3614,165.8444,118.7818,17.9867
2023-03-30,351.7503,133.9725,114.5174,167.3136,118.3319,18.2129
2023-03-31,350.3279,134.4376,114.4504,166.5165,119.3101,17.9079
2023-04-03,351.0269,135.7317,114.8209,166.9954,118.3459,17.7276
2023-04-04,347.6558,137.4365,115.4072,168.1402,115.749,17.8871
2023-04-05,347.891,136.5758,115.2225,170.3321,115.6883,17.985
2023-04-06,348.7637,135.9541,115.2026,169.5441,115.5065,18.2145
2023-04-07,348.755,139.9307,116.6334,171.8114,114.2605,18.1598
2023-04-10,350.1653,138.145,116.1215,170.2042,114.5066,18.4049
2023-04-11,352.424,137.4311,115.8865,166.3862,114.3158,18.3152
2023-04-12,344.5326,136.1243,115.4597,165.1924,112.2836,18.2614
2023-04-13,345.3344,136.0792,115.4339,165.2119,114.0584,18.2642
2023-04-14,344.7241,137.2404,115.4525,163.7564,113.7103,17.7591
2023-04-17,347.6218,137.8767,115.7434,168.5223,115.4491,18.1356
2023-04-18,345.3854,137.5947,115.7993,167.8748,114.9314,18.0467
2023-04-19,342.1575,137.6655,115.926,166.5051,114.686,17.8491
2023-04-20,340.3117,139.1489,116.3991,166.4788,115.9017,17.4595
2023-04-21,338.8343,138.2064,116.2659,167.3535,118.1418,17.1511
2023-04-24,340.1554,138.3131,116.3867,164.544,119.4745,17.0604
2023-04-25,345.2454,135.588,115.6,164.2216,118.4441,17.2701
2023-04-26,343.4119,136.8465,115.8912,164.7757,118.6416,17.3477
2023-04-27,346.9563,136.1844,115.7388,167.6341,119.0675,17.7815
2023-04-28,346.0788,137.3196,116.183,169.0561,119.6814,17.8072
2023-05-01,343.8765,138.0228,116.4301,170.2534,119.6734,17.8829
2023-05-02,343.4138,138.0863,116.4442,169.9926,118.2412,17.9073
2023-05-03,340.5587,138.3833,116.5821,170.7498,117.05,17.4388
2023-05-04,337.2681,138.5908,116.5453,173.4426,116.6544,17.5592
2023-05-05,343.0461,137.7273,116.6574,171.5749,120.5961,17.6903
2023-05-08,344.42,137.8582,116.7527,170.3627,121.2448,17.9097
2023-05-09,344.6095,140.7332,117.6314,171.9341,122.2939,18.1494
